Date,Time,League,Season,Match Day,home_team,away_team,goal_minute,team_side,player_name,goal_type
06/01/2024,4:00 pm,Uganda Premier League,2023/24,15,BUL FC,Mbarara City FC,40,home,Gerald Ogweti,Regular
06/01/2024,4:00 pm,Uganda Premier League,2023/24,15,BUL FC,Mbarara City FC,45,away,Joseph Akandwanaho,Regular
08/02/2024,7:00 pm,Uganda Premier League,2023/24,17,Vipers SC,Gaddafi FC,,,,
15/09/2023,4:00 pm,Uganda Premier League,2023/24,1,SC Villa,Kitara FC,15,away,Denis Omedi,Regular
15/09/2023,4:00 pm,Uganda Premier League,2023/24,1,SC Villa,Kitara FC,44,home,Charles Lwanga,Regular
15/09/2023,4:00 pm,Uganda Premier League,2023/24,1,SC Villa,Kitara FC,90+5,home,Elivis Ngonde,Own Goal
26/04/2024,4:00 pm,Uganda Premier League,2023/24,25,Busoga United FC,Wakiso Giants FC,16,home,Emmanuel Ajo,Penalty
26/04/2024,4:00 pm,Uganda Premier League,2023/24,25,Busoga United FC,Wakiso Giants FC,19,away,Kenneth Kimera,Regular
26/04/2024,4:00 pm,Uganda Premier League,2023/24,25,Busoga United FC,Wakiso Giants FC,80,home,Bashamu Mugwa,Regular
08/03/2024,4:00 pm,Uganda Premier League,2023/24,20,URA FC,BUL FC,1,home,Norman Namanya,Regular
08/03/2024,4:00 pm,Uganda Premier League,2023/24,20,URA FC,BUL FC,21,away,Amos Kirya,Regular
02/05/2024,4:00 pm,Uganda Premier League,2023/24,26,UPDF FC,Soltilo Bright Stars FC,49,home,Bernard Muwanga,Penalty
28/09/2023,2:00 pm,Uganda Premier League,2023/24,3,Soltilo Bright Stars FC,URA FC,19,away,Ivan Ahimbisibwe,Regular
28/09/2023,2:00 pm,Uganda Premier League,2023/24,3,Soltilo Bright Stars FC,URA FC,78,home,Nelson Senkatuka,Regular
28/12/2023,4:00 pm,Uganda Premier League,2023/24,13,UPDF FC,KCCA FC,20,away,Ashraf Mugume,Regular
28/12/2023,4:00 pm,Uganda Premier League,2023/24,13,UPDF FC,KCCA FC,55,home,Rashid Faridi,Regular
28/12/2023,4:00 pm,Uganda Premier League,2023/24,13,UPDF FC,KCCA FC,60,away,Fillbert Obenchan,Regular
18/05/2024,3:00 pm,Uganda Premier League,2023/24,30,Kitara FC,Gaddafi FC,5,home,Denis Omedi,Regular
18/05/2024,3:00 pm,Uganda Premier League,2023/24,30,Kitara FC,Gaddafi FC,67,home,Denis Omedi,Regular
18/05/2024,3:00 pm,Uganda Premier League,2023/24,30,Kitara FC,Gaddafi FC,73,home,Paul Mucureezi,Regular
06/12/2023,7:00 pm,Uganda Premier League,2023/24,10,NEC FC,URA FC,41,home,Dhata Joseph Stephen Lujang,Regular
06/12/2023,7:00 pm,Uganda Premier League,2023/24,10,NEC FC,URA FC,55,home,Cromwel Rwothomio Abang,Regular
30/11/2023,4:00 pm,Uganda Premier League,2023/24,9,SC Villa,Busoga United FC,20,home,Umar Lutalo,Regular
30/11/2023,4:00 pm,Uganda Premier League,2023/24,9,SC Villa,Busoga United FC,73,home,Ronald Ssekiganda,Regular
29/03/2024,4:00 pm,Uganda Premier League,2023/24,22,Kitara FC,BUL FC,,,,
10/12/2023,3:00 pm,Uganda Premier League,2023/24,11,BUL FC,NEC FC,45+1,away,Rashid Okocha,Regular
10/12/2023,3:00 pm,Uganda Premier League,2023/24,11,BUL FC,NEC FC,84,home,Samuel Kayongo Ssekamatte,Regular
24/11/2023,4:30 pm,Uganda Premier League,2023/24,8,Express FC,Maroons FC,30,away,Solomon Walusimbi,Regular
28/03/2024,4:00 pm,Uganda Premier League,2023/24,22,Maroons FC,Express FC,51,home,Fred Amaku,Regular
28/03/2024,4:00 pm,Uganda Premier League,2023/24,22,Maroons FC,Express FC,63,home,Ronald Orombi,Regular
04/02/2024,3:00 pm,Uganda Premier League,2023/24,16,Soltilo Bright Stars FC,Wakiso Giants FC,88,home,Nelson Senkatuka,Regular
05/04/2024,4:00 pm,Uganda Premier League,2023/24,23,Mbarara City FC,Maroons FC,,,,
09/03/2024,4:00 pm,Uganda Premier League,2023/24,20,UPDF FC,Busoga United FC,18,home,Brian Kalumba,Regular
09/03/2024,4:00 pm,Uganda Premier League,2023/24,20,UPDF FC,Busoga United FC,80,home,Ezekiel Katende,Regular
23/12/2023,4:00 pm,Uganda Premier League,2023/24,12,Gaddafi FC,Wakiso Giants FC,46,away,Hassan Ssenyonjo,Regular
21/12/2023,4:00 pm,Uganda Premier League,2023/24,12,Busoga United FC,URA FC,12,home,Hussein Ssajjabi,Regular
21/12/2023,4:00 pm,Uganda Premier League,2023/24,12,Busoga United FC,URA FC,33,home,Emmanuel Ajo,Regular
21/12/2023,4:00 pm,Uganda Premier League,2023/24,12,Busoga United FC,URA FC,67,away,Bruno Junior Bunyaga,Regular
21/12/2023,4:00 pm,Uganda Premier League,2023/24,12,Busoga United FC,URA FC,82,away,Moses Aliro Okabo,Regular
11/11/2023,4:00 pm,Uganda Premier League,2023/24,7,Maroons FC,NEC FC,55,away,Allan Mugalu,Regular
17/09/2023,3:00 pm,Uganda Premier League,2023/24,1,UPDF FC,URA FC,,,,
11/12/2023,4:00 pm,Uganda Premier League,2023/24,11,UPDF FC,Mbarara City FC,50,away,Henry Kitegenyi,Regular
11/12/2023,4:00 pm,Uganda Premier League,2023/24,11,UPDF FC,Mbarara City FC,57,home,Robert Eseru,Regular
13/03/2024,7:00 pm,Uganda Premier League,2023/24,21,NEC FC,Maroons FC,22,home,Dhata Joseph Stephen Lujang,Penalty
13/03/2024,7:00 pm,Uganda Premier League,2023/24,21,NEC FC,Maroons FC,38,home,Allan Mugalu,Regular
13/03/2024,7:00 pm,Uganda Premier League,2023/24,21,NEC FC,Maroons FC,89,away,Isaac Mpagi Kajubi,Regular
08/03/2024,4:13 pm,Uganda Premier League,2023/24,20,Soltilo Bright Stars FC,Mbarara City FC,3,home,Sharif Nsereko,Regular
08/03/2024,4:13 pm,Uganda Premier League,2023/24,20,Soltilo Bright Stars FC,Mbarara City FC,42,away,Henry Kitegenyi,Penalty
02/01/2024,4:00 pm,Uganda Premier League,2023/24,14,SC Villa,UPDF FC,28,home,Patrick Jonah Kakande,Penalty
02/01/2024,4:00 pm,Uganda Premier League,2023/24,14,SC Villa,UPDF FC,32,away,Bernard Muwanga,Own Goal
02/01/2024,4:00 pm,Uganda Premier League,2023/24,14,SC Villa,UPDF FC,47,home,Patrick Jonah Kakande,Regular
02/01/2024,4:00 pm,Uganda Premier League,2023/24,14,Mbarara City FC,Wakiso Giants FC,66,home,Joseph Akandwanaho,Regular
02/01/2024,4:00 pm,Uganda Premier League,2023/24,14,Mbarara City FC,Wakiso Giants FC,83,home,Henry Kitegenyi,Regular
02/01/2024,4:00 pm,Uganda Premier League,2023/24,14,Mbarara City FC,Wakiso Giants FC,88,away,Tom Ssemuwemba Masiko,Penalty
25/04/2024,4:00 pm,Uganda Premier League,2023/24,25,Gaddafi FC,SC Villa,76,away,Patrick Jonah Kakande,Regular
29/09/2023,4:00 pm,Uganda Premier League,2023/24,3,UPDF FC,Wakiso Giants FC,64,away,Blanchar Mulamba,Regular
29/09/2023,4:00 pm,Uganda Premier League,2023/24,3,UPDF FC,Wakiso Giants FC,78,away,Kenneth Kimera,Regular
07/12/2023,4:00 pm,Uganda Premier League,2023/24,10,Gaddafi FC,UPDF FC,43,home,Thomas Ochungo,Regular
07/12/2023,4:00 pm,Uganda Premier League,2023/24,10,Gaddafi FC,UPDF FC,64,home,Benson Muhindo,Penalty
07/12/2023,4:00 pm,Uganda Premier League,2023/24,10,Gaddafi FC,UPDF FC,86,away,Bright Joseph Vuni,Regular
23/04/2024,7:00 pm,Uganda Premier League,2023/24,25,Vipers SC,Maroons FC,54,home,Milton Karisa,Regular
23/04/2024,7:00 pm,Uganda Premier League,2023/24,25,Vipers SC,Maroons FC,62,away,Darius Ojok,Regular
28/03/2024,7:02 pm,Uganda Premier League,2023/24,22,KCCA FC,Busoga United FC,18,home,Fillbert Obenchan,Regular
28/03/2024,7:02 pm,Uganda Premier League,2023/24,22,KCCA FC,Busoga United FC,42,home,Saidi Mayanja,Regular
28/03/2024,7:02 pm,Uganda Premier League,2023/24,22,KCCA FC,Busoga United FC,51,home,Saidi Mayanja,Regular
28/03/2024,7:02 pm,Uganda Premier League,2023/24,22,KCCA FC,Busoga United FC,57,home,Arafat Kiza Usama,Regular
28/03/2024,7:02 pm,Uganda Premier League,2023/24,22,KCCA FC,Busoga United FC,79,away,Franco Mugomba,Regular
08/05/2024,4:00 pm,Uganda Premier League,2023/24,27,Soltilo Bright Stars FC,NEC FC,82,away,Marvin Kavuma,Penalty
08/05/2024,4:00 pm,Uganda Premier League,2023/24,27,Soltilo Bright Stars FC,NEC FC,90,home,David Kiiza,Regular
10/11/2023,4:00 pm,Uganda Premier League,2023/24,7,Soltilo Bright Stars FC,Busoga United FC,13,home,Nelson Senkatuka,Penalty
10/11/2023,4:00 pm,Uganda Premier League,2023/24,7,Soltilo Bright Stars FC,Busoga United FC,15,home,Samuel Ssenyonjo,Regular
10/11/2023,4:00 pm,Uganda Premier League,2023/24,7,Soltilo Bright Stars FC,Busoga United FC,21,home,Yasin Mugume,Regular
10/11/2023,4:00 pm,Uganda Premier League,2023/24,7,Soltilo Bright Stars FC,Busoga United FC,39,away,Bashamu Mugwa,Regular
10/11/2023,4:00 pm,Uganda Premier League,2023/24,7,Soltilo Bright Stars FC,Busoga United FC,49,away,Emmanuel Ajo,Regular
16/04/2024,4:00 pm,Uganda Premier League,2023/24,24,UPDF FC,Gaddafi FC,13,away,Baker Buyala,Regular
16/04/2024,4:00 pm,Uganda Premier League,2023/24,24,UPDF FC,Gaddafi FC,48,home,Bright Joseph Vuni,Regular
17/09/2023,4:00 pm,Uganda Premier League,2023/24,1,Arua Hill SC,Busoga United FC,14,away,Isaac Doka Mweru,Regular
09/04/2024,4:00 pm,Uganda Premier League,2023/24,18,SC Villa,Vipers SC,,,,
11/05/2024,4:00 pm,Uganda Premier League,2023/24,28,Maroons FC,Soltilo Bright Stars FC,,,,
11/05/2024,4:00 pm,Uganda Premier League,2023/24,28,UPDF FC,SC Villa,11,away,Patrick Jonah Kakande,Regular
11/05/2024,4:00 pm,Uganda Premier League,2023/24,28,UPDF FC,SC Villa,87,away,Hakim Kiwanuka,Regular
14/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Kitara FC,URA FC,4,home,Denis Omedi,Regular
14/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Kitara FC,URA FC,37,home,Jude Ssemugabi,Regular
14/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Kitara FC,URA FC,90+2,home,Living Kabon,Regular
02/05/2024,4:00 pm,Uganda Premier League,2023/24,26,Wakiso Giants FC,Gaddafi FC,2,home,Kenneth Kimera,Regular
02/05/2024,4:00 pm,Uganda Premier League,2023/24,26,Wakiso Giants FC,Gaddafi FC,44,home,Shariph Sheen Kimbowa,Regular
02/05/2024,4:00 pm,Uganda Premier League,2023/24,26,Wakiso Giants FC,Gaddafi FC,90,home,Shariph Sheen Kimbowa,Regular
18/05/2024,3:00 pm,Uganda Premier League,2023/24,30,Maroons FC,KCCA FC,12,away,Dominic Ayella,Regular
18/05/2024,3:00 pm,Uganda Premier League,2023/24,30,Maroons FC,KCCA FC,53,home,Darius Ojok,Regular
21/09/2023,7:00 pm,Uganda Premier League,2023/24,2,Vipers SC,Arua Hill SC,15,home,Livingstone Mulondo,Regular
21/09/2023,7:00 pm,Uganda Premier League,2023/24,2,Vipers SC,Arua Hill SC,32,home,Abubakar Lawal,Regular
29/09/2023,4:00 pm,Uganda Premier League,2023/24,3,SC Villa,NEC FC,10,home,Umar Lutalo,Regular
29/09/2023,4:00 pm,Uganda Premier League,2023/24,3,SC Villa,NEC FC,42,away,John Paul Acire,Own Goal
29/09/2023,4:00 pm,Uganda Premier League,2023/24,3,SC Villa,NEC FC,45+2,home,Arnold Odong,Regular
13/12/2023,4:00 pm,Uganda Premier League,2023/24,11,SC Villa,Gaddafi FC,54,home,Ivan Bogere,Regular
23/02/2024,7:00 pm,Uganda Premier League,2023/24,18,KCCA FC,Kitara FC,78,away,Denis Omedi,Regular
01/12/2023,4:00 pm,Uganda Premier League,2023/24,9,Wakiso Giants FC,BUL FC,46,away,Martin Aprem,Regular
01/12/2023,4:00 pm,Uganda Premier League,2023/24,9,Wakiso Giants FC,BUL FC,48,away,Alex Kitata,Regular
01/12/2023,4:00 pm,Uganda Premier League,2023/24,9,Wakiso Giants FC,BUL FC,78,away,Martin Aprem,Regular
14/05/2024,4:00 pm,Uganda Premier League,2023/24,29,KCCA FC,Wakiso Giants FC,19,home,Shaban Mohammad Jagason,Regular
14/05/2024,4:00 pm,Uganda Premier League,2023/24,29,KCCA FC,Wakiso Giants FC,25,home,Fillbert Obenchan,Regular
14/05/2024,4:00 pm,Uganda Premier League,2023/24,29,KCCA FC,Wakiso Giants FC,28,home,Haruna Lukwago,Regular
14/05/2024,4:00 pm,Uganda Premier League,2023/24,29,KCCA FC,Wakiso Giants FC,64,home,Joao Gabriel Esteves Cardoso,Regular
14/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Busoga United FC,Soltilo Bright Stars FC,23,away,Sharif Nsereko,Regular
14/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Busoga United FC,Soltilo Bright Stars FC,36,away,Issa Bugembe,Regular
14/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Busoga United FC,Soltilo Bright Stars FC,53,home,Jeremy Matata,Regular
14/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Busoga United FC,Soltilo Bright Stars FC,66,home,Franco Mugomba,Regular
28/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Kitara FC,Arua Hill SC,15,home,George Senkaaba,Regular
28/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Kitara FC,Arua Hill SC,35,home,George Senkaaba,Regular
28/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Kitara FC,Arua Hill SC,41,home,Denis Omedi,Regular
28/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Kitara FC,Arua Hill SC,49,home,Jude Ssemugabi,Regular
28/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Kitara FC,Arua Hill SC,61,home,Kipper Luwalo,Regular
28/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Kitara FC,Arua Hill SC,72,away,Wahab Gadaffi,Regular
28/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Kitara FC,Arua Hill SC,78,home,Frank Tumwesigye,Regular
28/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Kitara FC,Arua Hill SC,84,home,Living Kabon,Regular
06/01/2024,4:00 pm,Uganda Premier League,2023/24,15,NEC FC,Arua Hill SC,60,away,Nelson Mandela,Regular
06/01/2024,4:00 pm,Uganda Premier League,2023/24,15,NEC FC,Arua Hill SC,63,home,Brian Kayanja,Regular
06/01/2024,4:00 pm,Uganda Premier League,2023/24,15,NEC FC,Arua Hill SC,80,home,Brian Kayanja,Regular
11/05/2024,4:00 pm,Uganda Premier League,2023/24,28,NEC FC,Vipers SC,,,,
29/02/2024,4:00 pm,Uganda Premier League,2023/24,19,Busoga United FC,Gaddafi FC,21,away,Ronald Bithum Nsumbiano,Regular
29/02/2024,4:00 pm,Uganda Premier League,2023/24,19,Busoga United FC,Gaddafi FC,40,home,Emmanuel Ajo,Regular
11/05/2024,4:00 pm,Uganda Premier League,2023/24,28,Wakiso Giants FC,Mbarara City FC,36,home,Shariph Sheen Kimbowa,Regular
11/05/2024,4:00 pm,Uganda Premier League,2023/24,28,Wakiso Giants FC,Mbarara City FC,84,home,Kenneth Kimera,Regular
12/12/2023,4:00 pm,Uganda Premier League,2023/24,11,Kitara FC,Express FC,37,home,Paul Mucureezi,Regular
26/04/2024,4:00 pm,Uganda Premier League,2023/24,25,Mbarara City FC,UPDF FC,,,,
15/05/2024,4:00 pm,Uganda Premier League,2023/24,29,Gaddafi FC,Express FC,2,home,Frank Mulimi,Penalty
15/05/2024,4:00 pm,Uganda Premier League,2023/24,29,Gaddafi FC,Express FC,6,away,Marvin Oshaba,Regular
15/05/2024,4:00 pm,Uganda Premier League,2023/24,29,Gaddafi FC,Express FC,14,away,Marvin Oshaba,Regular
15/05/2024,4:00 pm,Uganda Premier League,2023/24,29,Gaddafi FC,Express FC,78,home,Baker Buyala,Regular
15/05/2024,4:00 pm,Uganda Premier League,2023/24,29,Gaddafi FC,Express FC,90+1,home,David Bagoole,Regular
02/02/2024,4:00 pm,Uganda Premier League,2023/24,16,Mbarara City FC,Express FC,32,home,Henry Kitegenyi,Penalty
02/02/2024,4:00 pm,Uganda Premier League,2023/24,16,Mbarara City FC,Express FC,35,away,Hussein Ssenoga,Regular
02/02/2024,4:00 pm,Uganda Premier League,2023/24,16,Mbarara City FC,Express FC,44,home,Joseph Akandwanaho,Regular
02/02/2024,4:00 pm,Uganda Premier League,2023/24,16,Mbarara City FC,Express FC,90+3,home,Henry Kitegenyi,Regular
16/04/2024,4:00 pm,Uganda Premier League,2023/24,24,URA FC,NEC FC,8,home,Ivan Ahimbisibwe,Regular
16/04/2024,4:00 pm,Uganda Premier League,2023/24,24,URA FC,NEC FC,48,home,Saidi Kyeyune,Regular
20/10/2023,4:00 pm,Uganda Premier League,2023/24,4,BUL FC,Maroons FC,7,away,Jacob Okao,Own Goal
20/10/2023,4:00 pm,Uganda Premier League,2023/24,4,BUL FC,Maroons FC,13,home,Alex Kitata,Regular
20/10/2023,4:00 pm,Uganda Premier League,2023/24,4,BUL FC,Maroons FC,33,home,Alex Kitata,Regular
23/09/2023,4:00 pm,Uganda Premier League,2023/24,2,Express FC,Mbarara City FC,,,,
08/03/2024,4:15 pm,Uganda Premier League,2023/24,20,Maroons FC,Kitara FC,,,,
09/11/2023,4:00 pm,Uganda Premier League,2023/24,7,SC Villa,Arua Hill SC,46,home,Ronald Ssekiganda,Regular
09/11/2023,4:00 pm,Uganda Premier League,2023/24,7,SC Villa,Arua Hill SC,69,home,Umar Lutalo,Regular
09/11/2023,4:00 pm,Uganda Premier League,2023/24,7,SC Villa,Arua Hill SC,90,home,Peter Onzima,Regular
09/11/2023,4:00 pm,Uganda Premier League,2023/24,7,SC Villa,Arua Hill SC,90+2,away,Frank Kalanda,Regular
15/03/2024,4:00 pm,Uganda Premier League,2023/24,19,BUL FC,SC Villa,40,away,David Owori,Regular
30/04/2024,4:00 pm,Uganda Premier League,2023/24,26,URA FC,Busoga United FC,,,,
15/03/2024,7:00 pm,Uganda Premier League,2023/24,21,Vipers SC,KCCA FC,90+2,away,Mustafa Kizza,Penalty
05/12/2023,4:00 pm,Uganda Premier League,2023/24,10,Arua Hill SC,Wakiso Giants FC,27,home,John Rogers,Regular
05/12/2023,4:00 pm,Uganda Premier League,2023/24,10,Arua Hill SC,Wakiso Giants FC,45,away,Samson Andrew Kigozi,Regular
05/12/2023,4:00 pm,Uganda Premier League,2023/24,10,Arua Hill SC,Wakiso Giants FC,59,home,Abdulahi Rashid Kawawa,Regular
05/12/2023,4:00 pm,Uganda Premier League,2023/24,10,Arua Hill SC,Wakiso Giants FC,78,away,Tom Ssemuwemba Masiko,Regular
20/12/2023,4:00 pm,Uganda Premier League,2023/24,12,Arua Hill SC,Maroons FC,8,home,Safi Agu Mansoor,Regular
20/12/2023,4:00 pm,Uganda Premier League,2023/24,12,Arua Hill SC,Maroons FC,33,away,Patrick Bayiga,Regular
20/12/2023,4:00 pm,Uganda Premier League,2023/24,12,Arua Hill SC,Maroons FC,63,away,David Ndihabwe,Regular
20/12/2023,4:00 pm,Uganda Premier League,2023/24,12,Arua Hill SC,Maroons FC,90,away,Isaac Mpagi Kajubi,Regular
10/12/2023,3:00 pm,Uganda Premier League,2023/24,11,Wakiso Giants FC,Busoga United FC,7,home,Kenneth Kimera,Regular
10/12/2023,3:00 pm,Uganda Premier League,2023/24,11,Wakiso Giants FC,Busoga United FC,17,home,Kenneth Kimera,Regular
10/12/2023,3:00 pm,Uganda Premier League,2023/24,11,Wakiso Giants FC,Busoga United FC,34,home,Hassan Ssenyonjo,Regular
24/09/2023,3:00 pm,Uganda Premier League,2023/24,2,Maroons FC,SC Villa,59,home,Fred Amaku,Regular
24/09/2023,3:00 pm,Uganda Premier League,2023/24,2,Maroons FC,SC Villa,65,away,Arnold Odong,Regular
05/04/2024,7:00 pm,Uganda Premier League,2023/24,23,Vipers SC,UPDF FC,10,home,Allan Okello,Regular
05/04/2024,7:00 pm,Uganda Premier League,2023/24,23,Vipers SC,UPDF FC,55,home,Eric Kenzo Kambale,Regular
05/04/2024,7:00 pm,Uganda Premier League,2023/24,23,Vipers SC,UPDF FC,71,away,Bright Joseph Vuni,Regular
31/03/2024,4:00 pm,Uganda Premier League,2023/24,22,Soltilo Bright Stars FC,Gaddafi FC,39,home,Nelson Senkatuka,Regular
31/03/2024,4:00 pm,Uganda Premier League,2023/24,22,Soltilo Bright Stars FC,Gaddafi FC,78,home,Cleophas Fiat,Regular
31/03/2024,4:00 pm,Uganda Premier League,2023/24,22,Soltilo Bright Stars FC,Gaddafi FC,89,home,Nelson Senkatuka,Regular
02/01/2024,7:00 pm,Uganda Premier League,2023/24,14,KCCA FC,URA FC,3,away,Norman Namanya,Regular
02/01/2024,7:00 pm,Uganda Premier League,2023/24,14,KCCA FC,URA FC,47,home,Herbert Achayi,Regular
02/01/2024,7:00 pm,Uganda Premier League,2023/24,14,KCCA FC,URA FC,59,away,Viane Ssekajugo,Regular
02/01/2024,7:00 pm,Uganda Premier League,2023/24,14,KCCA FC,URA FC,68,away,Viane Ssekajugo,Own Goal
02/01/2024,7:00 pm,Uganda Premier League,2023/24,14,KCCA FC,URA FC,72,home,Shaban Mohammad Jagason,Regular
26/10/2023,6:30 pm,Uganda Premier League,2023/24,5,KCCA FC,NEC FC,5,away,Cromwel Rwothomio Abang,Regular
26/10/2023,6:30 pm,Uganda Premier League,2023/24,5,KCCA FC,NEC FC,27,away,Cromwel Rwothomio Abang,Regular
25/10/2023,4:00 pm,Uganda Premier League,2023/24,5,Mbarara City FC,Arua Hill SC,13,home,Henry Kitegenyi,Regular
09/03/2024,4:00 pm,Uganda Premier League,2023/24,20,SC Villa,Express FC,21,home,Charles Lwanga,Regular
09/03/2024,4:00 pm,Uganda Premier League,2023/24,20,Gaddafi FC,NEC FC,58,away,Cromwel Rwothomio Abang,Regular
02/12/2023,4:00 pm,Uganda Premier League,2023/24,9,Maroons FC,Mbarara City FC,60,home,Fred Amaku,Regular
